USD,0.9038,2002,01,02
USD,0.9036,2002,01,03
USD,0.8954,2002,01,04
USD,0.8905,2002,01,07
USD,0.8909,2002,01,08
USD,0.8921,2002,01,09
USD,0.8909,2002,01,10
USD,0.8919,2002,01,11
USD,0.8927,2002,01,14
USD,0.8922,2002,01,15
USD,0.8817,2002,01,16
USD,0.8819,2002,01,17
USD,0.881,2002,01,18
USD,0.884,2002,01,21
USD,0.883,2002,01,22
USD,0.8856,2002,01,23
USD,0.8767,2002,01,24
USD,0.8663,2002,01,25
USD,0.8578,2002,01,28
USD,0.8624,2002,01,29
USD,0.8642,2002,01,30
USD,0.8637,2002,01,31
USD,0.8632,2002,02,01
USD,0.8644,2002,02,04
USD,0.8683,2002,02,05
USD,0.8664,2002,02,06
USD,0.8664,2002,02,07
USD,0.874,2002,02,08
USD,0.8794,2002,02,11
USD,0.8753,2002,02,12
USD,0.8731,2002,02,13
USD,0.8693,2002,02,14
USD,0.8705,2002,02,15
USD,0.8715,2002,02,18
USD,0.8692,2002,02,19
USD,0.8743,2002,02,20
USD,0.8701,2002,02,21
USD,0.8747,2002,02,22
USD,0.8724,2002,02,25
USD,0.8682,2002,02,26
USD,0.8649,2002,02,27
USD,0.8651,2002,02,28
USD,0.8679,2002,03,01
USD,0.8649,2002,03,04
USD,0.8682,2002,03,05
USD,0.8712,2002,03,06
USD,0.8764,2002,03,07
USD,0.8797,2002,03,08
USD,0.8741,2002,03,11
USD,0.8733,2002,03,12
USD,0.8734,2002,03,13
USD,0.8803,2002,03,14
USD,0.8853,2002,03,15
USD,0.8792,2002,03,18
USD,0.8829,2002,03,19
USD,0.8814,2002,03,20
USD,0.8817,2002,03,21
USD,0.8795,2002,03,22
USD,0.8759,2002,03,25
USD,0.8737,2002,03,26
USD,0.8746,2002,03,27
USD,0.8724,2002,03,28
USD,0.8786,2002,04,02
USD,0.8803,2002,04,03
USD,0.8818,2002,04,04
USD,0.8786,2002,04,05
USD,0.8778,2002,04,08
USD,0.8763,2002,04,09
USD,0.8798,2002,04,10
USD,0.8794,2002,04,11
USD,0.8803,2002,04,12
USD,0.8802,2002,04,15
USD,0.8803,2002,04,16
USD,0.888,2002,04,17
USD,0.8895,2002,04,18
USD,0.8886,2002,04,19
USD,0.8882,2002,04,22
USD,0.8872,2002,04,23
USD,0.8892,2002,04,24
USD,0.8969,2002,04,25
USD,0.8971,2002,04,26
USD,0.9038,2002,04,29
USD,0.9008,2002,04,30
USD,0.9032,2002,05,02
USD,0.9083,2002,05,03
USD,0.9144,2002,05,06
USD,0.9125,2002,05,07
USD,0.9088,2002,05,08
USD,0.9061,2002,05,09
USD,0.9118,2002,05,10
USD,0.9118,2002,05,13
USD,0.9062,2002,05,14
USD,0.903,2002,05,15
USD,0.9124,2002,05,16
USD,0.9152,2002,05,17
USD,0.9202,2002,05,20
USD,0.9213,2002,05,21
USD,0.926,2002,05,22
USD,0.9213,2002,05,23
USD,0.9188,2002,05,24
USD,0.919,2002,05,27
USD,0.9255,2002,05,28
USD,0.932,2002,05,29
USD,0.9375,2002,05,30
USD,0.9387,2002,05,31
USD,0.9313,2002,06,03
USD,0.9435,2002,06,04
USD,0.9371,2002,06,05
USD,0.9386,2002,06,06
USD,0.9452,2002,06,07
USD,0.9459,2002,06,10
USD,0.9417,2002,06,11
USD,0.9452,2002,06,12
USD,0.9417,2002,06,13
USD,0.9478,2002,06,14
USD,0.9426,2002,06,17
USD,0.9484,2002,06,18
USD,0.9561,2002,06,19
USD,0.9592,2002,06,20
USD,0.9636,2002,06,21
USD,0.9781,2002,06,24
USD,0.9712,2002,06,25
USD,0.9917,2002,06,26
USD,0.9824,2002,06,27
USD,0.9975,2002,06,28
USD,0.9913,2002,07,01
USD,0.9838,2002,07,02
USD,0.978,2002,07,03
USD,0.979,2002,07,04
USD,0.9725,2002,07,05
USD,0.9828,2002,07,08
USD,0.993,2002,07,09
USD,0.9898,2002,07,10
USD,0.9836,2002,07,11
USD,0.9873,2002,07,12
USD,1.0024,2002,07,15
USD,1.0127,2002,07,16
USD,1.0064,2002,07,17
USD,1.0058,2002,07,18
USD,1.0146,2002,07,19
USD,1.0086,2002,07,22
USD,0.991,2002,07,23
USD,0.9915,2002,07,24
USD,1.0014,2002,07,25
USD,1.0008,2002,07,26
USD,0.9821,2002,07,29
USD,0.9835,2002,07,30
USD,0.9783,2002,07,31
USD,0.976,2002,08,01
USD,0.9873,2002,08,02
USD,0.9836,2002,08,05
USD,0.9689,2002,08,06
USD,0.9698,2002,08,07
USD,0.9687,2002,08,08
USD,0.9729,2002,08,09
USD,0.978,2002,08,12
USD,0.9799,2002,08,13
USD,0.9857,2002,08,14
USD,0.9777,2002,08,15
USD,0.9825,2002,08,16
USD,0.9799,2002,08,19
USD,0.9792,2002,08,20
USD,0.9762,2002,08,21
USD,0.977,2002,08,22
USD,0.9697,2002,08,23
USD,0.9701,2002,08,26
USD,0.9774,2002,08,27
USD,0.9826,2002,08,28
USD,0.9843,2002,08,29
USD,0.9833,2002,08,30
USD,0.9821,2002,09,02
USD,0.991,2002,09,03
USD,0.9947,2002,09,04
USD,0.9975,2002,09,05
USD,0.9918,2002,09,06
USD,0.9794,2002,09,09
USD,0.976,2002,09,10
USD,0.9749,2002,09,11
USD,0.9757,2002,09,12
USD,0.981,2002,09,13
USD,0.9683,2002,09,16
USD,0.9649,2002,09,17
USD,0.9725,2002,09,18
USD,0.9814,2002,09,19
USD,0.979,2002,09,20
USD,0.9831,2002,09,23
USD,0.9828,2002,09,24
USD,0.9771,2002,09,25
USD,0.9796,2002,09,26
USD,0.9779,2002,09,27
USD,0.986,2002,09,30
USD,0.9861,2002,10,01
USD,0.9835,2002,10,02
USD,0.989,2002,10,03
USD,0.9865,2002,10,04
USD,0.9808,2002,10,07
USD,0.98,2002,10,08
USD,0.9814,2002,10,09
USD,0.9875,2002,10,10
USD,0.9857,2002,10,11
USD,0.9873,2002,10,14
USD,0.981,2002,10,15
